"INDEX_NAME","INDEX_CLASS","METRIC_NAME","SAMPLEID","METRIC_VALUE","LEVEL","NUMERIC_RULES","SYMBOL","LOWER","UPPER","INCREASE","DESCRIPTION","RULE_TYPE","EXC_RULE","NOTE_RULE","INCLUDE_PARAMETER","INCLUDE_SYMBOL","INCLUDE_THRESHOLD","SITE_TYPE","INDEX_REGION","MEMBERSHIP","NAME_WIDE"
"LBR_Fish_BCG_v1","Main_Eckert","nt_repro_lithophil","BREck2005",4,2,"≥ 6 (5-7)",">=",5,7,TRUE,"number of taxa - lithophilic spawners","Rule0",NA,NA,NA,NA,NA,"Main_Eckert","Main_Eckert",0,"Main_Eckert_L2_Rule0_nt_repro_lithophil"
"LBR_Fish_BCG_v1","Main_Eckert","nt_repro_lithophil","BREck2005",4,4,"> 1 (0-3)",">",0,3,TRUE,"number of taxa - LITHOPHIL (requires clean, coarse substrate)","Rule0",NA,NA,NA,NA,NA,"Main_Eckert","Main_Eckert",1,"Main_Eckert_L4_Rule0_nt_repro_lithophil"
"LBR_Fish_BCG_v1","Main_Eckert","nt_repro_lithophil","BREck2005",4,3,"> 4 (3-6)",">",3,6,TRUE,"number of taxa - LITHOPHIL (requires clean, coarse substrate)","Rule0",NA,NA,NA,NA,NA,"Main_Eckert","Main_Eckert",0.333333333333333,"Main_Eckert_L3_Rule0_nt_repro_lithophil"
"LBR_Fish_BCG_v1","Main_Eckert","nt_repro_lithophil","09a390a6-3119-4a82-90e0-7a7b43b767e5",6,3,"> 3 (3-4)",">",3,4,TRUE,"number of taxa - lithophilic spawners","Rule0",NA,NA,NA,NA,NA,"Main_Eckert","Main_Eckert",1,"Main_Eckert_L3_Rule0_nt_repro_lithophil"
"LBR_Fish_BCG_v1","Main_Eckert","nt_repro_lithophil","09a390a6-3119-4a82-90e0-7a7b43b767e5",6,2,"> 7 (6-9)",">",6,9,TRUE,"number of taxa - LITHOPHIL (requires clean, coarse substrate)","Rule0",NA,NA,NA,NA,NA,"Main_Eckert","Main_Eckert",0,"Main_Eckert_L2_Rule0_nt_repro_lithophil"
"LBR_Fish_BCG_v1","Main_Eckert","nt_repro_lithophil","09a390a6-3119-4a82-90e0-7a7b43b767e5",6,4,"> 2 (2-3)",">",2,3,TRUE,"number of taxa - lithophilic spawners","Rule0",NA,NA,NA,NA,NA,"Main_Eckert","Main_Eckert",1,"Main_Eckert_L4_Rule0_nt_repro_lithophil"
"LBR_Fish_BCG_v1","Main_Eckert","nt_repro_lithophil","09a390a6-3119-4a82-90e0-7a7b43b767e5",6,2,"≥ 6 (5-7)",">=",5,7,TRUE,"number of taxa - lithophilic spawners","Rule0",NA,NA,NA,NA,NA,"Main_Eckert","Main_Eckert",0.5,"Main_Eckert_L2_Rule0_nt_repro_lithophil"
"LBR_Fish_BCG_v1","Main_Eckert","nt_repro_lithophil","09a390a6-3119-4a82-90e0-7a7b43b767e5",6,4,"> 1 (0-3)",">",0,3,TRUE,"number of taxa - LITHOPHIL (requires clean, coarse substrate)","Rule0",NA,NA,NA,NA,NA,"Main_Eckert","Main_Eckert",1,"Main_Eckert_L4_Rule0_nt_repro_lithophil"
"LBR_Fish_BCG_v1","Main_Eckert","nt_repro_lithophil","09a390a6-3119-4a82-90e0-7a7b43b767e5",6,3,"> 4 (3-6)",">",3,6,TRUE,"number of taxa - LITHOPHIL (requires clean, coarse substrate)","Rule0",NA,NA,NA,NA,NA,"Main_Eckert","Main_Eckert",1,"Main_Eckert_L3_Rule0_nt_repro_lithophil"
"LBR_Fish_BCG_v1","Main_Eckert","nt_repro_lithophil","BRLogCrk1996",5,3,"> 3 (3-4)",">",3,4,TRUE,"number of taxa - lithophilic spawners","Rule0",NA,NA,NA,NA,NA,"Main_Eckert","Main_Eckert",1,"Main_Eckert_L3_Rule0_nt_repro_lithophil"
"LBR_Fish_BCG_v1","Main_Eckert","nt_repro_lithophil","BRLogCrk1996",5,2,"> 7 (6-9)",">",6,9,TRUE,"number of taxa - LITHOPHIL (requires clean, coarse substrate)","Rule0",NA,NA,NA,NA,NA,"Main_Eckert","Main_Eckert",0,"Main_Eckert_L2_Rule0_nt_repro_lithophil"
"LBR_Fish_BCG_v1","Main_Eckert","nt_repro_lithophil","BRLogCrk1996",5,4,"> 2 (2-3)",">",2,3,TRUE,"number of taxa - lithophilic spawners","Rule0",NA,NA,NA,NA,NA,"Main_Eckert","Main_Eckert",1,"Main_Eckert_L4_Rule0_nt_repro_lithophil"
"LBR_Fish_BCG_v1","Main_Eckert","nt_repro_lithophil","BRLogCrk1996",5,2,"≥ 6 (5-7)",">=",5,7,TRUE,"number of taxa - lithophilic spawners","Rule0",NA,NA,NA,NA,NA,"Main_Eckert","Main_Eckert",0,"Main_Eckert_L2_Rule0_nt_repro_lithophil"
"LBR_Fish_BCG_v1","Main_Eckert","nt_repro_lithophil","BRLogCrk1996",5,4,"> 1 (0-3)",">",0,3,TRUE,"number of taxa - LITHOPHIL (requires clean, coarse substrate)","Rule0",NA,NA,NA,NA,NA,"Main_Eckert","Main_Eckert",1,"Main_Eckert_L4_Rule0_nt_repro_lithophil"
"LBR_Fish_BCG_v1","Main_Eckert","nt_repro_lithophil","BRLogCrk1996",5,3,"> 4 (3-6)",">",3,6,TRUE,"number of taxa - LITHOPHIL (requires clean, coarse substrate)","Rule0",NA,NA,NA,NA,NA,"Main_Eckert","Main_Eckert",0.666666666666667,"Main_Eckert_L3_Rule0_nt_repro_lithophil"
"LBR_Fish_BCG_v1","Main_Eckert","nt_repro_lithophil","d4f42475-7110-4ef6-bc63-33b82f0712cf",6,3,"> 3 (3-4)",">",3,4,TRUE,"number of taxa - lithophilic spawners","Rule0",NA,NA,NA,NA,NA,"Main_Eckert","Main_Eckert",1,"Main_Eckert_L3_Rule0_nt_repro_lithophil"
"LBR_Fish_BCG_v1","Main_Eckert","nt_repro_lithophil","d4f42475-7110-4ef6-bc63-33b82f0712cf",6,2,"> 7 (6-9)",">",6,9,TRUE,"number of taxa - LITHOPHIL (requires clean, coarse substrate)","Rule0",NA,NA,NA,NA,NA,"Main_Eckert","Main_Eckert",0,"Main_Eckert_L2_Rule0_nt_repro_lithophil"
"LBR_Fish_BCG_v1","Main_Eckert","nt_repro_lithophil","d4f42475-7110-4ef6-bc63-33b82f0712cf",6,4,"> 2 (2-3)",">",2,3,TRUE,"number of taxa - lithophilic spawners","Rule0",NA,NA,NA,NA,NA,"Main_Eckert","Main_Eckert",1,"Main_Eckert_L4_Rule0_nt_repro_lithophil"
"LBR_Fish_BCG_v1","Main_Eckert","nt_repro_lithophil","d4f42475-7110-4ef6-bc63-33b82f0712cf",6,2,"≥ 6 (5-7)",">=",5,7,TRUE,"number of taxa - lithophilic spawners","Rule0",NA,NA,NA,NA,NA,"Main_Eckert","Main_Eckert",0.5,"Main_Eckert_L2_Rule0_nt_repro_lithophil"
"LBR_Fish_BCG_v1","Main_Eckert","nt_repro_lithophil","d4f42475-7110-4ef6-bc63-33b82f0712cf",6,4,"> 1 (0-3)",">",0,3,TRUE,"number of taxa - LITHOPHIL (requires clean, coarse substrate)","Rule0",NA,NA,NA,NA,NA,"Main_Eckert","Main_Eckert",1,"Main_Eckert_L4_Rule0_nt_repro_lithophil"
"LBR_Fish_BCG_v1","Main_Eckert","nt_repro_lithophil","d4f42475-7110-4ef6-bc63-33b82f0712cf",6,3,"> 4 (3-6)",">",3,6,TRUE,"number of taxa - LITHOPHIL (requires clean, coarse substrate)","Rule0",NA,NA,NA,NA,NA,"Main_Eckert","Main_Eckert",1,"Main_Eckert_L3_Rule0_nt_repro_lithophil"
"LBR_Fish_BCG_v1","Main_Eckert","nt_repro_lithophil","BREck2014",5,3,"> 3 (3-4)",">",3,4,TRUE,"number of taxa - lithophilic spawners","Rule0",NA,NA,NA,NA,NA,"Main_Eckert","Main_Eckert",1,"Main_Eckert_L3_Rule0_nt_repro_lithophil"
"LBR_Fish_BCG_v1","Main_Eckert","nt_repro_lithophil","BREck2014",5,2,"> 7 (6-9)",">",6,9,TRUE,"number of taxa - LITHOPHIL (requires clean, coarse substrate)","Rule0",NA,NA,NA,NA,NA,"Main_Eckert","Main_Eckert",0,"Main_Eckert_L2_Rule0_nt_repro_lithophil"
"LBR_Fish_BCG_v1","Main_Eckert","nt_repro_lithophil","BREck2014",5,4,"> 2 (2-3)",">",2,3,TRUE,"number of taxa - lithophilic spawners","Rule0",NA,NA,NA,NA,NA,"Main_Eckert","Main_Eckert",1,"Main_Eckert_L4_Rule0_nt_repro_lithophil"
"LBR_Fish_BCG_v1","Main_Eckert","nt_repro_lithophil","BREck2014",5,2,"≥ 6 (5-7)",">=",5,7,TRUE,"number of taxa - lithophilic spawners","Rule0",NA,NA,NA,NA,NA,"Main_Eckert","Main_Eckert",0,"Main_Eckert_L2_Rule0_nt_repro_lithophil"
"LBR_Fish_BCG_v1","Main_Eckert","nt_repro_lithophil","BREck2014",5,4,"> 1 (0-3)",">",0,3,TRUE,"number of taxa - LITHOPHIL (requires clean, coarse substrate)","Rule0",NA,NA,NA,NA,NA,"Main_Eckert","Main_Eckert",1,"Main_Eckert_L4_Rule0_nt_repro_lithophil"
"LBR_Fish_BCG_v1","Main_Eckert","nt_repro_lithophil","BREck2014",5,3,"> 4 (3-6)",">",3,6,TRUE,"number of taxa - LITHOPHIL (requires clean, coarse substrate)","Rule0",NA,NA,NA,NA,NA,"Main_Eckert","Main_Eckert",0.666666666666667,"Main_Eckert_L3_Rule0_nt_repro_lithophil"
"LBR_Fish_BCG_v1","Main_Eckert","nt_repro_lithophil","BREck2003",6,3,"> 3 (3-4)",">",3,4,TRUE,"number of taxa - lithophilic spawners","Rule0",NA,NA,NA,NA,NA,"Main_Eckert","Main_Eckert",1,"Main_Eckert_L3_Rule0_nt_repro_lithophil"
"LBR_Fish_BCG_v1","Main_Eckert","nt_repro_lithophil","BREck2003",6,2,"> 7 (6-9)",">",6,9,TRUE,"number of taxa - LITHOPHIL (requires clean, coarse substrate)","Rule0",NA,NA,NA,NA,NA,"Main_Eckert","Main_Eckert",0,"Main_Eckert_L2_Rule0_nt_repro_lithophil"
"LBR_Fish_BCG_v1","Main_Eckert","nt_repro_lithophil","BREck2003",6,4,"> 2 (2-3)",">",2,3,TRUE,"number of taxa - lithophilic spawners","Rule0",NA,NA,NA,NA,NA,"Main_Eckert","Main_Eckert",1,"Main_Eckert_L4_Rule0_nt_repro_lithophil"
"LBR_Fish_BCG_v1","Main_Eckert","nt_repro_lithophil","BREck2003",6,2,"≥ 6 (5-7)",">=",5,7,TRUE,"number of taxa - lithophilic spawners","Rule0",NA,NA,NA,NA,NA,"Main_Eckert","Main_Eckert",0.5,"Main_Eckert_L2_Rule0_nt_repro_lithophil"
"LBR_Fish_BCG_v1","Main_Eckert","nt_repro_lithophil","BREck2003",6,4,"> 1 (0-3)",">",0,3,TRUE,"number of taxa - LITHOPHIL (requires clean, coarse substrate)","Rule0",NA,NA,NA,NA,NA,"Main_Eckert","Main_Eckert",1,"Main_Eckert_L4_Rule0_nt_repro_lithophil"
"LBR_Fish_BCG_v1","Main_Eckert","nt_repro_lithophil","BREck2003",6,3,"> 4 (3-6)",">",3,6,TRUE,"number of taxa - LITHOPHIL (requires clean, coarse substrate)","Rule0",NA,NA,NA,NA,NA,"Main_Eckert","Main_Eckert",1,"Main_Eckert_L3_Rule0_nt_repro_lithophil"
"LBR_Fish_BCG_v1","Main_Eckert","nt_ti_warm","09a390a6-3119-4a82-90e0-7a7b43b767e5",0,2,"< 0 (0-1)","<",0,1,FALSE,"number of taxa - warm","Rule0",NA,NA,NA,NA,NA,"Main_Eckert","Main_Eckert",1,"Main_Eckert_L2_Rule0_nt_ti_warm"
"LBR_Fish_BCG_v1","Main_Eckert","nt_ti_warm","BREck2005",0,2,"< 0 (0-1)","<",0,1,FALSE,"number of taxa - warm","Rule0",NA,NA,NA,NA,NA,"Main_Eckert","Main_Eckert",1,"Main_Eckert_L2_Rule0_nt_ti_warm"
"LBR_Fish_BCG_v1","Main_Eckert","nt_ti_warm","BREck2003",0,2,"< 0 (0-1)","<",0,1,FALSE,"number of taxa - warm","Rule0",NA,NA,NA,NA,NA,"Main_Eckert","Main_Eckert",1,"Main_Eckert_L2_Rule0_nt_ti_warm"
"LBR_Fish_BCG_v1","Main_Eckert","nt_ti_warm","BRLogCrk1996",0,2,"< 0 (0-1)","<",0,1,FALSE,"number of taxa - warm","Rule0",NA,NA,NA,NA,NA,"Main_Eckert","Main_Eckert",1,"Main_Eckert_L2_Rule0_nt_ti_warm"
"LBR_Fish_BCG_v1","Main_Eckert","nt_ti_warm","BREck2014",0,2,"< 0 (0-1)","<",0,1,FALSE,"number of taxa - warm","Rule0",NA,NA,NA,NA,NA,"Main_Eckert","Main_Eckert",1,"Main_Eckert_L2_Rule0_nt_ti_warm"
"LBR_Fish_BCG_v1","Main_Eckert","nt_ti_warm","d4f42475-7110-4ef6-bc63-33b82f0712cf",0,2,"< 0 (0-1)","<",0,1,FALSE,"number of taxa - warm","Rule0",NA,NA,NA,NA,NA,"Main_Eckert","Main_Eckert",1,"Main_Eckert_L2_Rule0_nt_ti_warm"
"LBR_Fish_BCG_v1","Main_Eckert","nt_ti_warm","BREck2011",0,2,"< 0 (0-1)","<",0,1,FALSE,"number of taxa - warm","Rule0",NA,NA,NA,NA,NA,"Main_Eckert","Main_Eckert",1,"Main_Eckert_L2_Rule0_nt_ti_warm"
"LBR_Fish_BCG_v1","Main_Eckert","nt_ti_warm","BREck2017",0,2,"< 0 (0-1)","<",0,1,FALSE,"number of taxa - warm","Rule0",NA,NA,NA,NA,NA,"Main_Eckert","Main_Eckert",1,"Main_Eckert_L2_Rule0_nt_ti_warm"
"LBR_Fish_BCG_v1","Main_Eckert","pi_BCG_att123","BREck2003",92.831541218638,4,"≥ 30 (25-35)",">=",25,35,TRUE,"percent (0-100) individuals - BCG Attribute I + II + III","Rule0",NA,NA,NA,NA,NA,"Main_Eckert","Main_Eckert",1,"Main_Eckert_L4_Rule0_pi_BCG_att123"
"LBR_Fish_BCG_v1","Main_Eckert","pi_BCG_att123","BREck2003",92.831541218638,5,"≥ 20 (15-25)",">=",15,25,TRUE,"percent (0-100) individuals - BCG Attribute I + II + III","Rule0",NA,NA,NA,NA,NA,"Main_Eckert","Main_Eckert",1,"Main_Eckert_L5_Rule0_pi_BCG_att123"
"LBR_Fish_BCG_v1","Main_Eckert","pi_BCG_att123","BREck2003",92.831541218638,3,"≥ 70 (65-75)",">=",65,75,TRUE,"percent (0-100) individuals - BCG Attribute I + II + III","Rule0",NA,NA,NA,NA,NA,"Main_Eckert","Main_Eckert",1,"Main_Eckert_L3_Rule0_pi_BCG_att123"
"LBR_Fish_BCG_v1","Main_Eckert","pi_BCG_att123","BREck2003",92.831541218638,3,"> 82% (80-85)",">",80,85,TRUE,"percent (0-100) individuals - BCG Attribute I + II + III","Rule0",NA,NA,NA,NA,NA,"Main_Eckert","Main_Eckert",1,"Main_Eckert_L3_Rule0_pi_BCG_att123"
"LBR_Fish_BCG_v1","Main_Eckert","pi_BCG_att123","BREck2003",92.831541218638,2,"≥ 80 (75-85)",">=",75,85,TRUE,"percent (0-100) individuals - BCG Attribute I + II + III","Rule0",NA,NA,NA,NA,NA,"Main_Eckert","Main_Eckert",1,"Main_Eckert_L2_Rule0_pi_BCG_att123"
"LBR_Fish_BCG_v1","Main_Eckert","pi_BCG_att123","BREck2003",92.831541218638,2,"≥ 90% (85-95)",">=",85,95,TRUE,"percent (0-100) individuals - BCG Attribute I + II + III","Rule0",NA,NA,NA,NA,NA,"Main_Eckert","Main_Eckert",0.783154121863799,"Main_Eckert_L2_Rule0_pi_BCG_att123"
"LBR_Fish_BCG_v1","Main_Eckert","pi_BCG_att123","BRLogCrk1996",69.7478991596639,4,"≥ 30 (25-35)",">=",25,35,TRUE,"percent (0-100) individuals - BCG Attribute I + II + III","Rule0",NA,NA,NA,NA,NA,"Main_Eckert","Main_Eckert",1,"Main_Eckert_L4_Rule0_pi_BCG_att123"
"LBR_Fish_BCG_v1","Main_Eckert","pi_BCG_att123","BRLogCrk1996",69.7478991596639,5,"≥ 20 (15-25)",">=",15,25,TRUE,"percent (0-100) individuals - BCG Attribute I + II + III","Rule0",NA,NA,NA,NA,NA,"Main_Eckert","Main_Eckert",1,"Main_Eckert_L5_Rule0_pi_BCG_att123"
"LBR_Fish_BCG_v1","Main_Eckert","pi_BCG_att123","BRLogCrk1996",69.7478991596639,3,"≥ 70 (65-75)",">=",65,75,TRUE,"percent (0-100) individuals - BCG Attribute I + II + III","Rule0",NA,NA,NA,NA,NA,"Main_Eckert","Main_Eckert",0.474789915966386,"Main_Eckert_L3_Rule0_pi_BCG_att123"
"LBR_Fish_BCG_v1","Main_Eckert","pi_BCG_att123","BRLogCrk1996",69.7478991596639,3,"> 82% (80-85)",">",80,85,TRUE,"percent (0-100) individuals - BCG Attribute I + II + III","Rule0",NA,NA,NA,NA,NA,"Main_Eckert","Main_Eckert",0,"Main_Eckert_L3_Rule0_pi_BCG_att123"
"LBR_Fish_BCG_v1","Main_Eckert","pi_BCG_att123","BRLogCrk1996",69.7478991596639,2,"≥ 80 (75-85)",">=",75,85,TRUE,"percent (0-100) individuals - BCG Attribute I + II + III","Rule0",NA,NA,NA,NA,NA,"Main_Eckert","Main_Eckert",0,"Main_Eckert_L2_Rule0_pi_BCG_att123"
"LBR_Fish_BCG_v1","Main_Eckert","pi_BCG_att123","BRLogCrk1996",69.7478991596639,2,"≥ 90% (85-95)",">=",85,95,TRUE,"percent (0-100) individuals - BCG Attribute I + II + III","Rule0",NA,NA,NA,NA,NA,"Main_Eckert","Main_Eckert",0,"Main_Eckert_L2_Rule0_pi_BCG_att123"
"LBR_Fish_BCG_v1","Main_Eckert","pi_BCG_att123","BREck2011",89.6946564885496,4,"≥ 30 (25-35)",">=",25,35,TRUE,"percent (0-100) individuals - BCG Attribute I + II + III","Rule0",NA,NA,NA,NA,NA,"Main_Eckert","Main_Eckert",1,"Main_Eckert_L4_Rule0_pi_BCG_att123"
"LBR_Fish_BCG_v1","Main_Eckert","pi_BCG_att123","BREck2011",89.6946564885496,5,"≥ 20 (15-25)",">=",15,25,TRUE,"percent (0-100) individuals - BCG Attribute I + II + III","Rule0",NA,NA,NA,NA,NA,"Main_Eckert","Main_Eckert",1,"Main_Eckert_L5_Rule0_pi_BCG_att123"
"LBR_Fish_BCG_v1","Main_Eckert","pi_BCG_att123","BREck2011",89.6946564885496,3,"≥ 70 (65-75)",">=",65,75,TRUE,"percent (0-100) individuals - BCG Attribute I + II + III","Rule0",NA,NA,NA,NA,NA,"Main_Eckert","Main_Eckert",1,"Main_Eckert_L3_Rule0_pi_BCG_att123"
"LBR_Fish_BCG_v1","Main_Eckert","pi_BCG_att123","BREck2011",89.6946564885496,3,"> 82% (80-85)",">",80,85,TRUE,"percent (0-100) individuals - BCG Attribute I + II + III","Rule0",NA,NA,NA,NA,NA,"Main_Eckert","Main_Eckert",1,"Main_Eckert_L3_Rule0_pi_BCG_att123"
"LBR_Fish_BCG_v1","Main_Eckert","pi_BCG_att123","BREck2011",89.6946564885496,2,"≥ 80 (75-85)",">=",75,85,TRUE,"percent (0-100) individuals - BCG Attribute I + II + III","Rule0",NA,NA,NA,NA,NA,"Main_Eckert","Main_Eckert",1,"Main_Eckert_L2_Rule0_pi_BCG_att123"
"LBR_Fish_BCG_v1","Main_Eckert","pi_BCG_att123","BREck2011",89.6946564885496,2,"≥ 90% (85-95)",">=",85,95,TRUE,"percent (0-100) individuals - BCG Attribute I + II + III","Rule0",NA,NA,NA,NA,NA,"Main_Eckert","Main_Eckert",0.46946564885496,"Main_Eckert_L2_Rule0_pi_BCG_att123"
"LBR_Fish_BCG_v1","Main_Eckert","pi_BCG_att123","BREck2014",89.9777282850779,4,"≥ 30 (25-35)",">=",25,35,TRUE,"percent (0-100) individuals - BCG Attribute I + II + III","Rule0",NA,NA,NA,NA,NA,"Main_Eckert","Main_Eckert",1,"Main_Eckert_L4_Rule0_pi_BCG_att123"
"LBR_Fish_BCG_v1","Main_Eckert","pi_BCG_att123","BREck2014",89.9777282850779,5,"≥ 20 (15-25)",">=",15,25,TRUE,"percent (0-100) individuals - BCG Attribute I + II + III","Rule0",NA,NA,NA,NA,NA,"Main_Eckert","Main_Eckert",1,"Main_Eckert_L5_Rule0_pi_BCG_att123"
"LBR_Fish_BCG_v1","Main_Eckert","pi_BCG_att123","BREck2014",89.9777282850779,3,"≥ 70 (65-75)",">=",65,75,TRUE,"percent (0-100) individuals - BCG Attribute I + II + III","Rule0",NA,NA,NA,NA,NA,"Main_Eckert","Main_Eckert",1,"Main_Eckert_L3_Rule0_pi_BCG_att123"
"LBR_Fish_BCG_v1","Main_Eckert","pi_BCG_att123","BREck2014",89.9777282850779,3,"> 82% (80-85)",">",80,85,TRUE,"percent (0-100) individuals - BCG Attribute I + II + III","Rule0",NA,NA,NA,NA,NA,"Main_Eckert","Main_Eckert",1,"Main_Eckert_L3_Rule0_pi_BCG_att123"
"LBR_Fish_BCG_v1","Main_Eckert","pi_BCG_att123","BREck2014",89.9777282850779,2,"≥ 80 (75-85)",">=",75,85,TRUE,"percent (0-100) individuals - BCG Attribute I + II + III","Rule0",NA,NA,NA,NA,NA,"Main_Eckert","Main_Eckert",1,"Main_Eckert_L2_Rule0_pi_BCG_att123"
"LBR_Fish_BCG_v1","Main_Eckert","pi_BCG_att123","BREck2014",89.9777282850779,2,"≥ 90% (85-95)",">=",85,95,TRUE,"percent (0-100) individuals - BCG Attribute I + II + III","Rule0",NA,NA,NA,NA,NA,"Main_Eckert","Main_Eckert",0.497772828507795,"Main_Eckert_L2_Rule0_pi_BCG_att123"
"LBR_Fish_BCG_v1","Main_Eckert","pi_BCG_att123","BREck2005",90.4458598726115,4,"≥ 30 (25-35)",">=",25,35,TRUE,"percent (0-100) individuals - BCG Attribute I + II + III","Rule0",NA,NA,NA,NA,NA,"Main_Eckert","Main_Eckert",1,"Main_Eckert_L4_Rule0_pi_BCG_att123"
"LBR_Fish_BCG_v1","Main_Eckert","pi_BCG_att123","BREck2005",90.4458598726115,5,"≥ 20 (15-25)",">=",15,25,TRUE,"percent (0-100) individuals - BCG Attribute I + II + III","Rule0",NA,NA,NA,NA,NA,"Main_Eckert","Main_Eckert",1,"Main_Eckert_L5_Rule0_pi_BCG_att123"
"LBR_Fish_BCG_v1","Main_Eckert","pi_BCG_att123","BREck2005",90.4458598726115,3,"≥ 70 (65-75)",">=",65,75,TRUE,"percent (0-100) individuals - BCG Attribute I + II + III","Rule0",NA,NA,NA,NA,NA,"Main_Eckert","Main_Eckert",1,"Main_Eckert_L3_Rule0_pi_BCG_att123"
"LBR_Fish_BCG_v1","Main_Eckert","pi_BCG_att123","BREck2005",90.4458598726115,3,"> 82% (80-85)",">",80,85,TRUE,"percent (0-100) individuals - BCG Attribute I + II + III","Rule0",NA,NA,NA,NA,NA,"Main_Eckert","Main_Eckert",1,"Main_Eckert_L3_Rule0_pi_BCG_att123"
"LBR_Fish_BCG_v1","Main_Eckert","pi_BCG_att123","BREck2005",90.4458598726115,2,"≥ 80 (75-85)",">=",75,85,TRUE,"percent (0-100) individuals - BCG Attribute I + II + III","Rule0",NA,NA,NA,NA,NA,"Main_Eckert","Main_Eckert",1,"Main_Eckert_L2_Rule0_pi_BCG_att123"
"LBR_Fish_BCG_v1","Main_Eckert","pi_BCG_att123","BREck2005",90.4458598726115,2,"≥ 90% (85-95)",">=",85,95,TRUE,"percent (0-100) individuals - BCG Attribute I + II + III","Rule0",NA,NA,NA,NA,NA,"Main_Eckert","Main_Eckert",0.544585987261147,"Main_Eckert_L2_Rule0_pi_BCG_att123"
"LBR_Fish_BCG_v1","Main_Eckert","pi_BCG_att123","d4f42475-7110-4ef6-bc63-33b82f0712cf",75,4,"≥ 30 (25-35)",">=",25,35,TRUE,"percent (0-100) individuals - BCG Attribute I + II + III","Rule0",NA,NA,NA,NA,NA,"Main_Eckert","Main_Eckert",1,"Main_Eckert_L4_Rule0_pi_BCG_att123"
"LBR_Fish_BCG_v1","Main_Eckert","pi_BCG_att123","d4f42475-7110-4ef6-bc63-33b82f0712cf",75,5,"≥ 20 (15-25)",">=",15,25,TRUE,"percent (0-100) individuals - BCG Attribute I + II + III","Rule0",NA,NA,NA,NA,NA,"Main_Eckert","Main_Eckert",1,"Main_Eckert_L5_Rule0_pi_BCG_att123"
"LBR_Fish_BCG_v1","Main_Eckert","pi_BCG_att123","d4f42475-7110-4ef6-bc63-33b82f0712cf",75,3,"≥ 70 (65-75)",">=",65,75,TRUE,"percent (0-100) individuals - BCG Attribute I + II + III","Rule0",NA,NA,NA,NA,NA,"Main_Eckert","Main_Eckert",1,"Main_Eckert_L3_Rule0_pi_BCG_att123"
"LBR_Fish_BCG_v1","Main_Eckert","pi_BCG_att123","d4f42475-7110-4ef6-bc63-33b82f0712cf",75,3,"> 82% (80-85)",">",80,85,TRUE,"percent (0-100) individuals - BCG Attribute I + II + III","Rule0",NA,NA,NA,NA,NA,"Main_Eckert","Main_Eckert",0,"Main_Eckert_L3_Rule0_pi_BCG_att123"
"LBR_Fish_BCG_v1","Main_Eckert","pi_BCG_att123","d4f42475-7110-4ef6-bc63-33b82f0712cf",75,2,"≥ 80 (75-85)",">=",75,85,TRUE,"percent (0-100) individuals - BCG Attribute I + II + III","Rule0",NA,NA,NA,NA,NA,"Main_Eckert","Main_Eckert",0,"Main_Eckert_L2_Rule0_pi_BCG_att123"
"LBR_Fish_BCG_v1","Main_Eckert","pi_BCG_att123","d4f42475-7110-4ef6-bc63-33b82f0712cf",75,2,"≥ 90% (85-95)",">=",85,95,TRUE,"percent (0-100) individuals - BCG Attribute I + II + III","Rule0",NA,NA,NA,NA,NA,"Main_Eckert","Main_Eckert",0,"Main_Eckert_L2_Rule0_pi_BCG_att123"
"LBR_Fish_BCG_v1","Main_Eckert","pi_BCG_att123","BREck2017",87.6847290640394,4,"≥ 30 (25-35)",">=",25,35,TRUE,"percent (0-100) individuals - BCG Attribute I + II + III","Rule0",NA,NA,NA,NA,NA,"Main_Eckert","Main_Eckert",1,"Main_Eckert_L4_Rule0_pi_BCG_att123"
"LBR_Fish_BCG_v1","Main_Eckert","pi_BCG_att123","BREck2017",87.6847290640394,5,"≥ 20 (15-25)",">=",15,25,TRUE,"percent (0-100) individuals - BCG Attribute I + II + III","Rule0",NA,NA,NA,NA,NA,"Main_Eckert","Main_Eckert",1,"Main_Eckert_L5_Rule0_pi_BCG_att123"
"LBR_Fish_BCG_v1","Main_Eckert","pi_BCG_att123","BREck2017",87.6847290640394,3,"≥ 70 (65-75)",">=",65,75,TRUE,"percent (0-100) individuals - BCG Attribute I + II + III","Rule0",NA,NA,NA,NA,NA,"Main_Eckert","Main_Eckert",1,"Main_Eckert_L3_Rule0_pi_BCG_att123"
"LBR_Fish_BCG_v1","Main_Eckert","pi_BCG_att123","BREck2017",87.6847290640394,3,"> 82% (80-85)",">",80,85,TRUE,"percent (0-100) individuals - BCG Attribute I + II + III","Rule0",NA,NA,NA,NA,NA,"Main_Eckert","Main_Eckert",1,"Main_Eckert_L3_Rule0_pi_BCG_att123"
"LBR_Fish_BCG_v1","Main_Eckert","pi_BCG_att123","BREck2017",87.6847290640394,2,"≥ 80 (75-85)",">=",75,85,TRUE,"percent (0-100) individuals - BCG Attribute I + II + III","Rule0",NA,NA,NA,NA,NA,"Main_Eckert","Main_Eckert",1,"Main_Eckert_L2_Rule0_pi_BCG_att123"
